iter	Passed	Remaining
183	1887376	8370103
184	1895940	8352385
185	1905067	8337231
186	1912912	8316564
187	1922125	8301947
188	1931933	8289938
189	1940871	8274239
190	1951816	8267119
191	1961547	8254844
192	1971926	8245307
193	1981665	8233105
194	1989453	8212873
195	1998147	8196484
196	2008385	8186462
197	2017895	8173497
198	2028766	8166038
199	2038202	8152810
200	2046733	8136020
201	2057105	8126585
202	2065108	8107839
203	2073873	8092171
204	2083502	8079925
205	2090915	8059159
206	2100272	8045970
207	2109029	8030536
208	2118077	8016265
209	2128762	8008202
210	2137934	7994455
211	2146163	7977249
212	2157648	7972156
213	2167506	7961027
214	2176661	7947345
215	2188453	7943276
216	2198128	7931497
217	2208074	7920708
218	2217068	7906532
219	2227546	7897664
220	2238323	7889838
221	2247806	7877447
222	2256938	7863860
223	2267032	7853648
224	2276075	7839816
225	2284245	7823037
226	2296321	7819631
227	2305676	7806939
228	2316087	7797830
229	2326644	7789201
230	2334302	7770903
231	2345291	7763722
232	2353850	7748512
233	2363514	7736974
234	2373277	7725774
235	2384246	7718494
236	2394272	7708143
237	2403542	7695374
238	2411459	7678328
239	2423092	7673126
240	2432238	7660037
241	2441257	7646581
242	2452016	7638586
243	2461761	7627423
244	2472050	7617951
245	2481423	7605662
246	2491028	7594105
247	2500279	7581493
248	2511084	7573592
249	2522115	7566346
250	2533555	7560290
251	2543699	7550347
252	2553410	7539120
253	2564024	7530559
254	2571279	7512168
255	2581055	7501193
256	2590262	7488580
257	2600561	7479133
258	2610005	7467236
259	2620063	7457102
260	2630049	7446767
261	2640747	7438440
262	2648323	7421348
263	2658523	7411642
264	2667040	7397263
265	2675278	7382159
266	2685155	7371606
267	2693457	7356756
268	2703686	7347193
269	2711744	7331754
270	2721787	7321707
271	2737677	7327314
272	2755392	7337619
273	2770854	7341753
274	2784253	7340304
275	2798123	7340004
276	2808558	7330641
277	2822190	7329574
278	2841549	7343215
279	2860609	7355852
280	2875629	7357927
281	2895046	7371074
282	2914407	7383852
283	2931292	7390160
284	2953171	7408834
285	2973787	7424070
286	2988678	7424836
287	3007152	7434349
288	3026964	7446962
289	3043919	7452353
290	3062131	7460656
291	3083833	7477240
292	3102731	7486795
293	3119818	7491810
294	3135776	7493973
295	3152052	7496773
296	3168920	7500846
297	3182993	7498193
298	3202435	7508050
299	3219353	7511824
300	3237283	7517810
301	3255961	7525368
302	3276926	7538013
303	3295588	7545162
304	3313661	7550803
305	3332410	7557820
306	3347535	7556489
307	3362652	7555050
308	3383221	7565715
309	3403299	7575087
310	3419607	7575914
311	3439715	7585014
312	3456175	7585918
313	3469482	7579823
314	3484436	7577266
315	3498112	7571863
316	3510269	7563135
317	3531074	7572933
318	3546763	7571618
319	3565479	7576644
320	3585460	7584198
321	3603109	7586671
322	3621492	7590559
323	3637905	7590197
324	3651265	7583397
325	3665619	7578613
326	3684304	7582681
327	3701416	7583389
328	3717638	7582174
329	3733181	7579489
330	3750961	7581249
331	3769727	7584872
332	3786324	7584019
333	3805144	7587504
334	3821911	7586779
335	3842156	7592832
336	3858955	7591950
337	3875663	7590796
338	3892135	7589090
339	3913063	7595947
340	3929927	7594786
341	3950852	7601347
342	3968734	7601920
343	3983789	7596993
344	4004217	7602210
345	4018356	7595390
346	4039595	7601891
347	4054600	7596550
348	4071216	7594159
349	4088947	7593760
350	4105492	7591068
351	4126068	7595716
352	4143706	7594838
353	4160473	7592276
354	4176010	7587399
355	4188354	7576686
356	4201654	7567686
357	4219985	7567683
358	4243410	7576674
359	4266960	7585706
360	4288563	7591114
361	4307278	7591280
362	4327999	7594864
363	4346437	7594325
364	4365411	7594619
365	4389547	7603751
366	4410756	7607654
367	4431196	7610098
368	4451438	7612080
369	4471538	7613699
370	4497346	7624881
371	4519394	7629515
372	4542908	7636470
373	4561073	7634310
374	4580204	7633674
375	4600294	7634531
376	4623759	7640854
377	4644513	7642559
378	4664078	7642197
379	4681075	7637544
380	4702970	7640784
381	4721908	7639109
382	4745402	7644682
383	4763538	7641510
384	4784751	7643174
385	4804084	7641730
386	4822372	7638539
387	4840408	7634871
388	4856452	7628000
389	4882237	7636320
390	4906442	7642004
391	4926677	7641377
392	4945022	7637732
393	4964158	7635229
394	4980954	7629057
395	5000344	7626788
396	5021741	7627481
397	5044109	7629532
398	5067900	7633604
399	5092485	7638728
400	5113286	7638051
401	5136960	7641548
402	5159848	7643745
403	5178980	7640277
404	5198277	7636975
405	5218518	7634975
406	5241238	7636497
407	5265521	7640168
408	5285426	7637377
409	5303924	7632476
410	5324197	7630054
411	5342400	7624590
412	5363798	7623606
413	5385934	7623569
414	5407600	7622762
415	5425016	7615888
416	5445196	7612829
417	5464760	7608829
418	5486543	7607833
419	5506718	7604515
420	5527579	7602063
421	5538347	7585698
422	5549812	7570311
423	5560149	7553410
424	5569723	7535508
425	5580664	7519486
426	5589794	7501059
427	5601116	7485604
428	5611907	7469462
429	5623643	7454596
430	5634036	7437973
431	5644384	7421320
432	5652578	7401875
433	5662699	7384995
434	5674792	7370708
435	5685010	7354003
436	5695808	7338077
437	5706961	7322631
438	5715234	7303522
439	5723085	7283926
440	5733565	7267716
441	5745462	7253321
442	5755723	7236880
443	5767681	7222592
444	5779161	7207717
445	5791066	7193387
446	5803077	7179199
447	5815068	7164994
448	5825607	7149019
449	5835650	7132461
450	5845118	7115232
451	5856417	7100258
452	5866097	7083344
453	5876892	7067804
454	5887587	7052165
455	5897066	7035096
456	5908901	7020861
457	5918437	7003914
458	5927021	6985878
459	5937754	6970407
460	5947212	6953464
461	5956731	6936626
462	5965804	6919301
463	5977337	6904855
464	5987867	6889267
465	5996657	6871706
466	6008877	6858098
467	6018385	6841413
468	6028469	6825409
469	6040289	6811390
470	6050902	6796024
471	6059206	6778095
472	6070183	6763185
473	6079741	6746717
474	6089583	6730592
475	6098617	6713603
476	6109307	6698465
477	6119159	6682429
478	6127248	6664501
479	6138928	6650506
480	6149136	6634931
481	6159708	6619769
482	6169243	6603517
483	6179732	6588310
484	6189069	6571898
485	6200481	6557710
486	6209594	6541113
487	6218786	6524628
488	6227938	6508132
489	6237607	6492203
490	6248046	6477099
491	6257939	6461450
492	6267380	6445358
493	6278020	6430523
494	6288336	6415373
495	6298411	6399998
496	6309158	6385325
497	6319004	6369759
498	6328881	6354247
499	6337461	6337461
500	6348343	6323000
501	6359985	6309308
502	6370508	6294518
503	6380463	6279186
504	6390329	6263788
505	6400240	6248456
506	6411379	6234339
507	6421321	6219075
508	6430540	6203134
509	6440198	6187642
510	6449382	6171718
511	6458349	6155614
512	6468836	6140981
513	6478780	6125851
514	6489155	6111146
515	6499139	6096092
516	6506376	6078491
517	6516924	6064010
518	6524813	6047081
519	6535593	6032855
520	6544782	6017180
521	6554890	6002370
522	6563018	5985774
523	6572111	5970085
524	6581226	5954442
525	6588415	5937089
526	6598456	5922333
527	6607729	5906909
528	6617994	5892392
529	6626862	5876651
530	6638003	5862944
531	6648244	5848455
532	6659572	5834935
533	6671354	5821819
534	6682611	5808250
535	6691374	5792533
536	6701432	5777957
537	6711712	5763589
538	6724204	5751128
539	6740957	5742297
540	6757036	5732864
541	6775918	5725776
542	6794054	5718016
543	6810825	5709074
544	6829645	5701814
545	6846549	5692918
546	6864436	5684807
547	6883174	5677362
548	6901073	5669187
549	6915398	5658053
550	6934154	5650518
551	6952614	5642701
552	6973382	5636712
553	6992343	5629215
554	7011570	5621889
555	7027378	5611791
556	7041576	5600391
557	7060605	5592809
558	7080721	5586043
559	7102827	5580793
560	7120055	5571665
561	7138459	5563426
562	7157581	5555707
563	7171876	5544216
564	7188253	5534318
565	7207565	5526649
566	7225330	5517756
567	7247252	5511995
568	7264494	5502631
569	7282438	5493769
570	7301473	5485695
571	7319439	5476783
572	7337418	5467849
573	7357007	5460078
574	7373392	5449898
575	7394413	5443109
576	7416182	5436819
577	7428116	5423296
578	7446361	5414366
579	7463099	5404313
580	7481021	5395091
581	7503025	5388770
582	7524172	5381783
583	7542190	5372519
584	7562324	5364725
585	7576089	5352390
586	7590730	5340667
587	7609164	5331591
588	7628682	5323240
589	7647835	5314597
590	7665164	5304656
591	7684759	5296253
592	7703055	5286920
593	7722877	5278600
594	7741051	5269119
595	7760494	5260469
596	7779644	5251585
597	7798123	5242216
598	7816811	5232957
599	7835240	5223493
600	7851788	5212751
601	7869124	5202511
602	7888380	5193510
603	7905102	5182815
604	7924345	5173746
605	7942632	5164021
606	7961378	5154566
607	7980608	5145392
608	7996091	5133779
609	8015118	5124419
610	8031736	5113495
611	8050771	5104084
612	8066773	5092726
613	8083147	5081587
614	8100209	5070862
615	8119273	5061365
616	8138292	5051809
617	8152411	5039192
618	8165434	5025897
619	8181866	5014692
620	8201360	5005339
621	8219900	4995373
622	8235653	4983693
623	8255055	4974199
624	8272752	4963651
625	8289295	4952390
626	8307729	4942237
627	8332861	4936025
628	8352190	4926331
629	8368557	4914867
630	8391630	4907308
631	8412318	4898312
632	8435710	4890846
633	8454680	4880777
634	8476351	4872233
635	8497704	4863465
636	8521442	4856018
637	8539644	4845378
638	8559025	4835380
639	8582080	4827420
640	8601737	4817509
641	8619525	4806526
642	8640679	4797391
643	8661381	4787968
644	8677228	4775838
645	8694914	4764705
646	8711652	4753034
647	8729506	4741953
648	8748363	4731395
649	8768378	4721434
650	8786736	4710554
651	8804987	4699594
652	8824341	4689198
653	8844025	4678949
654	8866210	4669988
655	8882857	4658083
656	8899453	4646138
657	8915351	4633814
658	8930486	4621086
659	8947803	4609474
660	8968618	4599639
661	8988629	4589360
662	9004939	4577171
663	9021443	4565067
664	9040381	4554177
665	9060819	4544014
666	9074523	4530459
667	9090697	4518131
668	9109270	4506978
669	9127750	4495757
670	9146336	4484567
671	9161457	4471663
672	9180144	4460486
673	9200955	4450313
674	9217817	4438208
675	9238543	4427941
676	9259707	4417851
677	9278813	4406751
678	9295386	4394431
679	9316411	4384193
680	9336914	4373679
681	9357782	4363306
682	9376075	4351707
683	9394646	4340216
684	9412619	4328430
685	9432739	4317609
686	9450944	4305889
687	9468145	4293693
688	9479156	4278690
689	9489711	4263493
690	9499994	4248188
691	9509681	4232632
692	9521451	4218016
693	9533068	4203341
694	9542333	4187642
695	9552252	4172248
696	9563323	4157370
697	9574007	4142335
698	9585522	4127671
699	9595203	4112230
700	9605429	4097037
701	9614585	4081405
702	9622607	4065312
703	9632165	4049887
704	9641776	4034502
705	9650801	4018888
706	9659776	4003273
707	9670245	3988293
708	9681598	3973688
709	9691553	3958521
710	9701813	3943493
711	9712300	3928570
712	9723498	3913946
713	9731787	3898167
714	9742046	3883193
715	9752654	3868371
716	9763315	3853581
717	9772690	3838299
718	9782321	3823132
719	9794024	3808787
720	9805174	3794235
721	9812313	3778148
722	9822117	3763107
723	9830712	3747619
724	9840711	3732683
725	9848541	3716942
726	9857111	3701501
727	9867678	3686824
728	9879609	3672666
729	9888734	3657477
730	9898522	3642547
731	9907733	3627421
732	9918191	3612765
733	9928335	3598007
734	9939221	3583528
735	9949475	3568833
736	9957743	3553441
737	9967668	3538657
738	9979203	3524454
739	9989197	3509718
740	9999809	3495210
741	10011226	3480992
742	10021725	3466464
743	10031940	3451850
744	10043234	3437617
745	10051776	3422454
746	10062081	3407906
747	10070301	3392668
748	10080159	3377997
749	10091413	3363804
750	10102472	3349554
751	10111283	3334572
752	10120825	3319845
753	10130993	3305337
754	10141468	3290940
755	10151037	3276260
756	10160358	3261515
757	10169933	3246865
758	10179086	3232094
759	10188575	3217444
760	10197873	3202748
761	10206740	3187932
762	10215422	3173073
763	10226450	3158955
764	10236270	3144475
765	10245282	3129760
766	10254878	3115236
767	10265394	3101004
768	10275305	3086600
769	10282475	3071388
770	10290553	3056467
771	10300291	3042054
772	10309844	3027599
773	10319417	3013163
774	10329851	2998989
775	10340544	2984899
776	10348345	2969988
777	10355858	2955013
778	10365435	2940643
779	10376647	2926746
780	10388251	2912966
781	10399802	2899177
782	10411283	2885374
783	10419078	2870562
784	10429538	2856497
785	10439577	2842327
786	10447655	2827637
787	10459240	2813907
788	10467536	2799303
789	10476458	2784881
790	10485861	2770600
791	10497420	2756898
792	10507842	2742904
793	10517173	2728637
794	10526725	2714438
795	10534699	2699847
796	10543793	2685558
797	10555339	2671903
798	10564952	2657766
799	10572947	2643236
800	10581165	2628779
801	10592887	2615201
802	10600038	2600507
803	10610262	2586581
804	10621878	2573001
805	10632165	2559106
806	10643943	2545577
807	10655603	2532024
808	10665240	2517998
809	10676815	2504438
810	10685587	2490229
811	10693730	2475888
812	10702562	2461721
813	10711824	2447665
814	10721161	2433637
815	10733180	2420226
816	10742741	2406268
817	10752159	2392289
818	10761727	2378354
819	10770102	2364168
820	10779992	2350327
821	10789988	2336518
822	10800604	2322851
823	10811020	2309150
824	10820374	2295230
825	10830108	2281403
826	10840759	2267776
827	10849895	2253842
828	10861626	2240456
829	10873908	2227186
830	10883523	2213376
831	10892893	2199526
832	10902285	2185692
833	10909299	2171395
834	10919715	2157788
835	10930084	2144179
836	10940583	2130603
837	10949762	2116779
838	10960861	2103335
839	10971522	2089813
840	10982639	2076384
841	10991942	2062620
842	11002221	2049049
843	11011233	2035251
844	11020598	2021529
845	11032324	2008248
846	11040507	1994330
847	11052059	1981029
848	11061925	1967433
849	11068912	1953337
850	11078752	1939758
851	11088251	1926128
852	11095410	1912104
853	11105464	1898592
854	11115689	1885116
855	11124352	1871386
856	11134344	1857889
857	11143283	1844226
858	11154750	1830989
859	11164182	1817425
860	11172207	1803643
861	11183927	1790466
862	11193047	1776880
863	11202911	1763421
864	11212922	1749993
865	11224458	1736809
866	11234920	1723465
867	11243448	1709833
868	11252341	1696267
869	11261394	1682737
870	11271670	1669397
871	11280718	1655885
872	11290511	1642491
873	11299922	1629050
874	11311257	1615893
875	11321572	1602596
876	11332024	1589326
877	11343843	1576251
878	11353173	1562837
879	11364579	1549715
880	11374469	1536392
881	11384365	1523078
882	11395493	1509935
883	11402637	1496273
884	11413479	1483107
885	11421234	1469549
886	11429677	1456091
887	11439475	1442816
888	11449115	1429529
889	11460822	1416506
890	11471327	1403338
891	11481809	1390174
892	11492987	1377099
893	11502948	1363884
894	11514082	1350814
895	11525533	1337785
896	11537047	1324766
897	11547637	1311646
898	11557820	1298487
899	11568504	1285389
900	11577912	1272156
901	11588065	1259013
902	11599580	1246023
903	11611073	1233034
904	11622178	1220007
905	11631695	1206820
906	11642091	1193731
907	11651735	1180572
908	11662792	1167562
909	11674039	1154575
910	11683178	1141386
911	11691987	1128174
912	11702698	1115153
913	11713005	1102098
914	11724262	1089139
915	11732894	1075942
916	11742664	1062858
917	11751679	1049714
918	11760981	1036604
919	11770085	1023485
920	11776578	1010151
921	11786718	997141
922	11796039	984068
923	11806698	971113
924	11817403	958167
925	11826579	945104
926	11838022	932228
927	11848409	919273
928	11858652	906312
929	11866427	893171
930	11876067	880181
931	11888000	867364
932	11897788	854396
933	11908081	841470
934	11918271	828542
935	11928629	815632
936	11940396	802822
937	11950915	789932
938	11961469	777049
939	11971376	764130
940	11982108	751269
941	11993133	738430
942	12004475	725615
943	12015004	712754
944	12024834	699858
945	12035832	687034
946	12047489	674252
947	12057698	661392
948	12067410	648512
949	12077559	635661
950	12087408	622800
951	12096643	609914
952	12105549	597020
953	12115282	584175
954	12125950	571379
955	12136861	558600
956	12146087	545748
957	12157644	533007
958	12167699	520204
959	12178060	507419
960	12189460	494681
961	12199850	481906
962	12211367	469180
963	12222096	456426
964	12232798	443676
965	12240956	430841
966	12251169	418085
967	12261219	405329
968	12271707	392593
969	12283155	379891
970	12291868	367110
971	12301179	354354
972	12310250	341599
973	12320010	328870
974	12329540	316142
975	12339653	303434
976	12349037	290714
977	12359911	278034
978	12371671	265378
979	12381705	252687
980	12391247	239993
981	12401471	227318
982	12411070	214637
983	12422490	201991
984	12431469	189311
985	12442909	176674
986	12452352	164012
987	12463486	151378
988	12474318	138743
989	12484847	126109
990	12494845	113474
991	12506507	100858
992	12513842	88214
993	12522428	75588
994	12532285	62976
995	12543507	50375
996	12553424	37773
997	12562928	25176
998	12573371	12585
999	12583754	0
