iter	Passed	Remaining
117	1104505	8255712
118	1114234	8249082
119	1125781	8255734
120	1137273	8261682
121	1148278	8263840
122	1158397	8259467
123	1167972	8251158
124	1175161	8226127
125	1183340	8208252
126	1193024	8200870
127	1199039	8168459
128	1208162	8157437
129	1219500	8161272
130	1229185	8153913
131	1240656	8158253
132	1252026	8161709
133	1262318	8157967
134	1271356	8146096
135	1281911	8143907
136	1289249	8121328
137	1298352	8109997
138	1309104	8108912
139	1319706	8106765
140	1331153	8109651
141	1341883	8108002
142	1352905	8107973
143	1362751	8100799
144	1373141	8096797
145	1382210	8084985
146	1393878	8088289
147	1404701	8086527
148	1413289	8071876
149	1423820	8068315
150	1431683	8049666
151	1441480	8041944
152	1452558	8041290
153	1460354	8022464
154	1470676	8017560
155	1482399	8020160
156	1491097	8006340
157	1500814	7998012
158	1508607	7979491
159	1516703	7962692
160	1527316	7959123
161	1534408	7937250
162	1543754	7927132
163	1553094	7916993
164	1562810	7908770
165	1573188	7903849
166	1582088	7891495
167	1589819	7873391
168	1601225	7873480
169	1612211	7871386
170	1621092	7858982
171	1631327	7853135
172	1638590	7833029
173	1650150	7833474
174	1661878	7834568
175	1670400	7820511
176	1676953	7797358
177	1687547	7793055
178	1698548	7790547
179	1706541	7774246
180	1714532	7758021
181	1722755	7742934
182	1730776	7727019
183	1740686	7719567
184	1751852	7717620
185	1760402	7704127
186	1771810	7703111
187	1783444	7702960
188	1793587	7696294
189	1801670	7680806
190	1809962	7666282
191	1819333	7656360
192	1829706	7650636
193	1839320	7641711
194	1850787	7640428
195	1861156	7634539
196	1872573	7632873
197	1879729	7613853
198	1888893	7603035
199	1899356	7597427
200	1909856	7591915
201	1920299	7586132
202	1930764	7580389
203	1941259	7574718
204	1950149	7562776
205	1960345	7555893
206	1969471	7544884
207	1981669	7545589
208	1993774	7545817
209	2002517	7533280
210	2013481	7529085
211	2024325	7524379
212	2036511	7524573
213	2044578	7509526
214	2053178	7496488
215	2062688	7486793
216	2072803	7479287
217	2082433	7470014
218	2093547	7466028
219	2103473	7457770
220	2112589	7446640
221	2123829	7442968
222	2132429	7430034
223	2144172	7428027
224	2155608	7424874
225	2165798	7417381
226	2175940	7409699
227	2184527	7396733
228	2194532	7388578
229	2205397	7383287
230	2216057	7377265
231	2226985	7372089
232	2237967	7367043
233	2249713	7364447
234	2259872	7356607
235	2270831	7351336
236	2281658	7345592
237	2291519	7336714
238	2301485	7328162
239	2312072	7321563
240	2322620	7314807
241	2332295	7305289
242	2341418	7294049
243	2352492	7288870
244	2362336	7279852
245	2373197	7273947
246	2382566	7263450
247	2393804	7258633
248	2403181	7248150
249	2412505	7237517
250	2423662	7232364
251	2433557	7223418
252	2442737	7212351
253	2450986	7198567
254	2460850	7189544
255	2471484	7182751
256	2482312	7176491
257	2493213	7170403
258	2501709	7157399
259	2513079	7152611
260	2525031	7149419
261	2536165	7143855
262	2547323	7138318
263	2556312	7126688
264	2567798	7122007
265	2577488	7112318
266	2589048	7107762
267	2598792	7098193
268	2608939	7089719
269	2616386	7073933
270	2625357	7062307
271	2634485	7051122
272	2643785	7040410
273	2655505	7036119
274	2664672	7025045
275	2676467	7020877
276	2685896	7010481
277	2694947	6999108
278	2704242	6988382
279	2714449	6980012
280	2724049	6970075
281	2734569	6962486
282	2746792	6959189
283	2756885	6950457
284	2767190	6942249
285	2776702	6932046
286	2787457	6924937
287	2796525	6913633
288	2806064	6903500
289	2814605	6890930
290	2826007	6885357
291	2835771	6875774
292	2845764	6866741
293	2856176	6858709
294	2867774	6853495
295	2878035	6845056
296	2887855	6835563
297	2896039	6822213
298	2906482	6814193
299	2915804	6803544
300	2925509	6793790
301	2935264	6784155
302	2946133	6777080
303	2955386	6766279
304	2966437	6759587
305	2977252	6752331
306	2986984	6742607
307	2998534	6736967
308	3008576	6727916
309	3016842	6714907
310	3026474	6704954
311	3036841	6696625
312	3047686	6689330
313	3057183	6679069
314	3066533	6668494
315	3077544	6661519
316	3087092	6651370
317	3097877	6643875
318	3110338	6639939
319	3118640	6627111
320	3130075	6620939
321	3140454	6612509
322	3151572	6605616
323	3162306	6597898
324	3174239	6592650
325	3185361	6585685
326	3194766	6575160
327	3202860	6561957
328	3214510	6556038
329	3225289	6548314
330	3234411	6537225
331	3243172	6525418
332	3254045	6517863
333	3262152	6504771
334	3272067	6495298
335	3282539	6486924
336	3289744	6472108
337	3299120	6461590
338	3309278	6452605
339	3319740	6444202
340	3329405	6434246
341	3339922	6425933
342	3351651	6419927
343	3361907	6411079
344	3371063	6400135
345	3381852	6392288
346	3390583	6380551
347	3400456	6370969
348	3408340	6357678
349	3416384	6344713
350	3425360	6333500
351	3433376	6320533
352	3444089	6312538
353	3453550	6302242
354	3463909	6293581
355	3474868	6285998
356	3484451	6275917
357	3493638	6265128
358	3503804	6256097
359	3514394	6247811
360	3524566	6238776
361	3535632	6231308
362	3545339	6221435
363	3554519	6210643
364	3563631	6199741
365	3573080	6189434
366	3582444	6178984
367	3593459	6171376
368	3605027	6164694
369	3614135	6153798
370	3624303	6144708
371	3633075	6133257
372	3643041	6123825
373	3652083	6112846
374	3663264	6105440
375	3672423	6094660
376	3683867	6087664
377	3692730	6076398
378	3702243	6066208
379	3713678	6059160
380	3723114	6048839
381	3731441	6036729
382	3739379	6024014
383	3748579	6013345
384	3759157	6004887
385	3768526	5994495
386	3777689	5983781
387	3788190	5975186
388	3798582	5966410
389	3807460	5955258
390	3816766	5944784
391	3827894	5937142
392	3836950	5926282
393	3846083	5915550
394	3857037	5907614
395	3868573	5900551
396	3875505	5886473
397	3887020	5879363
398	3896615	5869338
399	3904993	5857490
400	3915619	5849017
401	3926065	5840265
402	3936838	5831990
403	3948230	5824617
404	3957515	5814127
405	3966727	5803536
406	3976899	5794351
407	3987790	5786205
408	3997205	5775913
409	4007844	5767385
410	4016480	5755977
411	4025386	5744968
412	4034935	5734883
413	4046975	5728327
414	4056534	5718247
415	4067142	5709642
416	4074877	5697010
417	4085960	5689064
418	4093371	5676011
419	4101958	5664609
420	4112146	5655422
421	4122727	5646769
422	4133452	5638303
423	4144396	5630122
424	4153268	5619127
425	4161521	5607308
426	4172151	5598695
427	4181490	5588347
428	4192642	5580416
429	4204175	5572976
430	4214858	5564395
431	4224608	5554577
432	4236814	5547976
433	4245713	5537036
434	4253957	5525254
435	4262316	5513638
436	4273555	5505747
437	4283879	5496666
438	4295001	5488600
439	4305166	5479303
440	4314327	5468728
441	4323887	5458663
442	4334531	5449964
443	4344247	5440093
444	4353602	5429773
445	4361957	5418215
446	4372529	5409415
447	4382286	5399602
448	4391504	5389128
449	4401129	5379158
450	4412040	5370754
451	4421381	5360435
452	4428731	5347718
453	4437895	5337205
454	4447136	5326789
455	4457021	5317148
456	4468386	5309263
457	4478309	5299659
458	4489641	5291712
459	4498666	5281042
460	4509629	5272646
461	4519393	5262843
462	4528272	5252013
463	4537659	5241778
464	4549307	5234148
465	4559923	5225319
466	4570391	5216313
467	4580564	5206966
468	4591621	5198616
469	4603580	5191271
470	4611739	5179639
471	4620797	5169027
472	4631966	5160774
473	4641301	5150473
474	4650899	5140467
475	4659453	5129314
476	4667853	5118002
477	4678406	5109054
478	4686228	5097129
479	4694533	5085744
480	4702705	5074228
481	4712575	5064552
482	4720931	5053253
483	4730050	5042780
484	4739813	5032998
485	4750848	5024560
486	4761187	5015378
487	4773031	5007770
488	4782882	4998062
489	4794819	4990526
490	4801751	4977782
491	4810097	4966522
492	4820745	4957642
493	4828758	4946056
494	4839335	4937100
495	4847648	4925836
496	4859263	4917926
497	4870990	4910115
498	4883008	4902579
499	4892061	4892061
500	4900283	4880721
501	4910638	4871509
502	4918567	4859896
503	4927987	4849765
504	4939504	4841692
505	4948695	4831335
506	4956740	4819867
507	4966624	4810194
508	4976128	4800154
509	4985248	4789748
510	4994187	4779173
511	5001495	4767050
512	5008778	4754922
513	5019178	4745760
514	5028845	4735903
515	5036805	4724445
516	5046696	4714805
517	5056581	4705158
518	5065505	4694620
519	5075125	4684731
520	5084171	4674314
521	5094509	4665086
522	5105870	4656787
523	5115769	4647149
524	5124731	4636661
525	5135016	4627372
526	5144581	4617433
527	5154170	4607516
528	5162662	4596623
529	5171625	4586158
530	5178790	4574110
531	5187989	4563870
532	5198396	4554692
533	5207895	4544717
534	5217298	4534661
535	5228134	4525847
536	5238586	4516695
537	5247217	4505974
538	5256916	4496175
539	5266865	4486589
540	5277692	4477746
541	5289763	4469947
542	5300216	4460771
543	5308560	4449822
544	5318026	4439820
545	5326088	4428652
546	5335427	4418553
547	5345440	4409013
548	5353860	4398162
549	5363591	4388393
550	5374351	4379462
551	5382946	4368767
552	5392536	4358885
553	5402552	4349346
554	5413292	4340387
555	5422594	4330273
556	5433044	4321075
557	5444279	4312494
558	5453648	4302430
559	5461848	4291452
560	5472421	4282340
561	5481734	4272241
562	5490244	4261522
563	5499212	4251164
564	5508009	4240679
565	5517585	4230799
566	5524726	4219059
567	5535773	4210306
568	5545948	4200885
569	5552886	4189020
570	5565031	4181083
571	5573514	4170391
572	5583719	4160991
573	5593362	4151171
574	5604380	4142368
575	5615135	4133363
576	5623217	4122393
577	5630524	4110867
578	5641053	4101698
579	5650844	4091991
580	5660222	4081984
581	5669381	4071823
582	5676349	4060098
583	5685939	4050258
584	5694970	4040021
585	5705563	4030893
586	5713640	4019988
587	5723804	4010557
588	5734059	4001185
589	5743311	3991114
590	5753263	3981530
591	5764534	3972854
592	5774000	3962931
593	5783591	3953094
594	5792476	3942778
595	5802755	3933411
596	5813152	3924121
597	5820924	3913063
598	5831667	3904004
599	5842617	3895078
600	5852126	3885188
601	5862340	3875766
602	5871350	3865549
603	5880862	3855665
604	5891872	3846759
605	5900730	3836448
606	5909237	3825915
607	5917973	3815535
608	5927656	3805769
609	5938566	3796788
610	5946810	3786103
611	5957474	3776960
612	5964705	3765646
613	5976509	3757219
614	5988031	3748605
615	6000287	3740438
616	6010255	3730839
617	6021158	3721816
618	6031425	3712396
619	6040985	3702539
620	6048980	3691728
621	6058471	3681836
622	6069894	3673114
623	6080171	3663692
624	6089047	3653428
625	6100781	3644875
626	6110781	3635281
627	6119436	3624888
628	6129680	3615439
629	6139766	3605894
630	6149409	3596088
631	6158703	3586080
632	6168173	3576176
633	6177919	3566432
634	6188716	3557293
635	6200322	3548612
636	6211343	3539588
637	6220903	3529728
638	6230622	3519960
639	6239460	3509696
640	6249461	3500088
641	6258055	3489694
642	6268745	3480469
643	6279493	3471273
644	6290656	3462299
645	6300542	3452619
646	6310010	3442710
647	6320542	3433381
648	6329066	3422962
649	6338995	3413305
650	6349160	3403774
651	6357382	3393204
652	6366075	3382891
653	6374792	3372596
654	6385072	3363129
655	6395962	3353980
656	6405749	3344249
657	6415055	3334268
658	6425310	3324781
659	6433906	3314436
660	6442796	3304248
661	6453009	3294739
662	6463113	3285172
663	6474139	3276070
664	6482619	3265680
665	6491273	3255383
666	6499904	3245079
667	6510914	3235963
668	6522337	3227046
669	6530504	3216517
670	6541533	3207398
671	6548933	3196503
672	6557229	3186053
673	6566720	3176188
674	6576576	3166499
675	6586387	3156789
676	6594463	3146250
677	6603689	3136265
678	6613669	3126639
679	6624512	3117417
680	6635354	3108191
681	6645930	3098835
682	6656235	3089351
683	6666205	3079709
684	6677123	3070501
685	6685332	3060050
686	6694401	3049996
687	6704480	3040404
688	6714410	3030742
689	6725105	3021424
690	6736830	3012562
691	6745300	3002243
692	6755540	2992714
693	6765244	2982946
694	6773497	2972542
695	6783896	2963081
696	6794313	2953625
697	6803671	2943708
698	6813215	2933874
699	6823139	2924202
700	6831616	2913913
701	6843106	2904908
702	6851426	2894556
703	6862081	2885193
704	6872454	2875707
705	6883956	2866689
706	6893908	2857023
707	6901062	2846200
708	6912792	2837267
709	6922400	2827459
710	6931809	2817571
711	6939755	2807092
712	6948866	2797089
713	6957910	2787062
714	6966713	2776941
715	6976423	2767184
716	6986612	2757616
717	6996958	2748109
718	7004732	2737593
719	7016246	2728540
720	7025968	2718786
721	7034921	2708737
722	7045523	2699322
723	7054950	2689456
724	7057005	2676795
725	7067616	2667392
726	7079275	2658380
727	7090888	2649342
728	7099042	2639013
729	7109698	2629614
730	7120806	2620379
731	7132406	2611318
732	7140186	2600859
733	7150066	2591168
734	7160276	2581596
735	7169075	2571516
736	7179525	2562028
737	7187548	2551677
738	7195369	2541260
739	7204951	2531469
740	7215287	2521942
741	7225779	2512467
742	7237390	2503377
743	7245472	2493065
744	7257043	2483954
745	7265733	2473855
746	7274476	2463778
747	7284769	2454227
748	7294151	2444368
749	7304021	2434673
750	7314288	2425110
751	7323653	2415247
752	7333089	2405409
753	7342962	2395714
754	7354450	2386543
755	7365363	2377180
756	7376672	2367941
757	7385923	2358038
758	7395813	2348341
759	7405035	2338432
760	7415541	2328928
761	7426698	2319625
762	7437022	2310058
763	7446830	2300329
764	7456160	2290454
765	7466365	2280848
766	7473684	2270362
767	7484421	2260918
768	7495040	2251436
769	7503749	2241379
770	7513040	2231499
771	7522787	2221755
772	7531994	2211853
773	7543173	2202528
774	7553606	2192982
775	7564554	2183582
776	7574891	2174003
777	7584395	2164184
778	7594417	2154513
779	7603069	2144455
780	7614994	2135318
781	7625170	2125686
782	7633797	2115624
783	7643671	2105909
784	7656113	2096897
785	7665553	2087059
786	7676610	2077659
787	7685416	2067650
788	7695330	2057940
789	7704249	2047964
790	7714729	2038405
791	7725309	2028869
792	7735895	2019332
793	7743570	2009037
794	7754902	1999691
795	7764497	1989896
796	7773154	1979862
797	7782571	1970024
798	7792442	1960301
799	7802492	1950623
800	7812464	1940924
801	7824238	1931669
802	7835957	1922395
803	7846772	1912894
804	7854115	1902549
805	7864534	1892952
806	7874467	1883236
807	7886273	1873966
808	7896067	1864213
809	7905140	1854292
810	7915523	1844678
811	7925722	1835019
812	7937078	1825625
813	7948236	1816181
814	7958793	1806597
815	7966672	1796406
816	7976527	1786663
817	7986889	1777034
818	7997457	1767447
819	8007939	1757840
820	8016596	1747832
821	8025883	1737965
822	8035352	1728137
823	8045763	1718512
824	8055415	1708724
825	8067024	1699348
826	8077247	1689678
827	8085233	1679541
828	8094332	1669639
829	8104330	1659923
830	8114861	1650314
831	8124858	1640596
832	8135592	1631025
833	8147661	1621716
834	8156979	1611858
835	8167360	1602209
836	8177387	1592489
837	8187239	1582736
838	8196563	1572880
839	8204014	1562669
840	8213532	1552855
841	8222073	1542859
842	8230296	1532807
843	8240743	1523170
844	8250025	1513318
845	8259970	1503587
846	8269319	1493749
847	8278112	1483812
848	8287565	1473995
849	8298294	1464404
850	8308538	1454726
851	8317727	1444863
852	8327470	1435097
853	8338566	1425562
854	8349008	1415913
855	8358714	1406138
856	8367488	1396208
857	8376108	1386255
858	8386453	1376589
859	8396964	1366947
860	8406875	1357207
861	8418464	1347735
862	8428284	1337978
863	8440798	1328644
864	8450064	1318796
865	8460801	1309177
866	8471468	1299544
867	8482714	1289998
868	8491396	1280060
869	8499592	1270054
870	8511102	1260542
871	8521603	1250877
872	8529805	1240876
873	8540469	1231234
874	8550890	1221555
875	8558285	1211446
876	8567939	1201660
877	8576406	1191710
878	8586175	1181942
879	8596608	1172264
880	8608086	1162726
881	8618642	1153061
882	8629712	1143461
883	8639577	1133700
884	8650369	1124059
885	8661091	1114406
886	8672031	1104779
887	8680043	1094780
888	8689464	1084961
889	8698273	1075067
890	8707563	1065235
891	8719271	1055696
892	8729898	1046023
893	8739686	1036249
894	8748984	1026417
895	8760885	1016888
896	8769498	1006976
897	8779121	997183
898	8790651	987603
899	8801040	977893
900	8811293	968166
901	8821198	958400
902	8830996	948623
903	8840979	938865
904	8850413	929048
905	8858000	919041
906	8867960	909283
907	8878355	899569
908	8889336	889911
909	8898795	880100
910	8909924	870453
911	8921827	860878
912	8931579	851092
913	8940446	841223
914	8948653	831295
915	8957201	821402
916	8966544	811584
917	8977022	801869
918	8985604	791984
919	8995421	782210
920	9007062	772592
921	9015185	762672
922	9026105	752990
923	9037686	743359
924	9047138	733551
925	9057199	723793
926	9068312	714117
927	9079682	704458
928	9087672	694536
929	9096208	684660
930	9106745	674936
931	9116817	665175
932	9128293	655515
933	9139972	645865
934	9149381	636053
935	9157941	626184
936	9167806	616405
937	9177780	606633
938	9188516	596911
939	9199670	587212
940	9210292	577478
941	9219071	567628
942	9226696	557711
943	9237580	547992
944	9246455	538153
945	9257876	528462
946	9268353	518714
947	9278310	508936
948	9288291	499160
949	9297657	489350
950	9308578	479621
951	9320959	469964
952	9331190	460195
953	9341719	450439
954	9351853	440663
955	9363032	430934
956	9372037	421105
957	9380930	411272
958	9390835	401485
959	9402586	391774
960	9411379	381939
961	9420954	372137
962	9432575	362414
963	9443723	352670
964	9453740	342881
965	9464792	333129
966	9473056	323279
967	9482138	313459
968	9491860	303661
969	9502022	293876
970	9509843	284022
971	9520047	274240
972	9531442	264490
973	9540738	254680
974	9550582	244886
975	9560871	235103
976	9570607	225306
977	9579533	215490
978	9591286	205737
979	9602254	195964
980	9613782	186199
981	9624696	176420
982	9633652	166604
983	9642074	156781
984	9650754	146965
985	9662644	137197
986	9672702	127401
987	9684265	117622
988	9692746	107806
989	9702579	98005
990	9712322	88204
991	9721676	78400
992	9731110	68597
993	9739857	58791
994	9751606	49003
995	9761865	39204
996	9772058	29404
997	9783548	19606
998	9792475	9802
999	9801994	0
